#class tools::wcsv::ntuple
#title eDep
#separator 44
#vector_separator 59
#column double sum_eDep
6.4035e-06
3.46737e-06
2.41412e-06
2.19442e-06
8.15272e-07
7.31219e-07
0.000556636
0.00046766
0.000435265
0.000248595
0.000231945
0.00020105
9.74058e-05
8.79318e-05
4.47425e-05
3.60748e-05
5.25553e-06
4.78937e-06
0.0001397
0.000111217
6.96571e-05
2.83959e-06
1.81933e-06
1.08696e-06
7.84575e-07
6.48097e-07
5.93465e-07
6.22832e-07
5.30085e-07
0.00549102
0.00515717
0.000298091
0.000165098
1.85697e-05
1.75834e-05
1.63063e-05
7.08999e-06
9.83929e-07
9.23682e-07
2.8135e-07
2.2492e-07
2.77054e-07
1.98739e-07
2.98946e-08
3.21157e-08
0.000768598
2.16127e-06
9.57693e-07
1.05449e-06
6.6429e-07
5.56984e-07
0.00010087
8.86404e-05
4.56077e-05
1.65862e-06
1.32471e-06
1.2455e-06
1.09247e-06
7.33393e-07
7.23121e-07
5.80127e-07
4.17898e-07
3.24831e-07
5.67126e-06
1.29858e-06
