/gps/hist/point 0.0 4.11934847046e-11
/gps/hist/point 0.1 6.73728875199e-10
/gps/hist/point 0.2 1.05528821874e-09
/gps/hist/point 0.3 1.04719734501e-09
/gps/hist/point 0.4 1.22531639255e-09
/gps/hist/point 0.5 1.3567193514e-09
/gps/hist/point 0.6 1.40910945087e-09
/gps/hist/point 0.7 1.42070740675e-09
/gps/hist/point 0.8 1.44879712133e-09
/gps/hist/point 0.9 1.2840660778e-09
/gps/hist/point 1.0 1.37280496128e-09
/gps/hist/point 1.1 1.42504070163e-09
/gps/hist/point 1.2 1.44935318766e-09
/gps/hist/point 1.3 1.37840798468e-09
/gps/hist/point 1.4 1.26070294736e-09
/gps/hist/point 1.5 1.28192869947e-09
/gps/hist/point 1.6 1.21914427175e-09
/gps/hist/point 1.7 1.25889570889e-09
/gps/hist/point 1.8 1.21590803831e-09
/gps/hist/point 1.9 1.18408876969e-09
/gps/hist/point 2.0 1.16475479272e-09
/gps/hist/point 2.1 1.05337176915e-09
/gps/hist/point 2.2 9.4758572971e-10
/gps/hist/point 2.3 8.55098168783e-10
/gps/hist/point 2.4 8.3507817554e-10
/gps/hist/point 2.5 7.52872054322e-10
/gps/hist/point 2.6 6.89193105619e-10
/gps/hist/point 2.7 6.45285095112e-10
/gps/hist/point 2.8 6.27867569097e-10
/gps/hist/point 2.9 5.63576116424e-10
/gps/hist/point 3.0 5.4698093198e-10
/gps/hist/point 3.1 4.71306430856e-10
/gps/hist/point 3.2 4.42752745773e-10
/gps/hist/point 3.3 3.9932948755e-10
/gps/hist/point 3.4 3.7748839084e-10
/gps/hist/point 3.5 3.50410209466e-10
/gps/hist/point 3.6 2.90204115042e-10
/gps/hist/point 3.7 2.65195889108e-10
/gps/hist/point 3.8 2.59902178848e-10
/gps/hist/point 3.9 2.49667885361e-10
/gps/hist/point 4.0 2.30607742701e-10
/gps/hist/point 4.1 2.06084246344e-10
/gps/hist/point 4.2 1.89986675304e-10
/gps/hist/point 4.3 1.62975896542e-10
/gps/hist/point 4.4 1.28163562583e-10
/gps/hist/point 4.5 1.08247279775e-10
/gps/hist/point 4.6 9.74218971463e-11
/gps/hist/point 4.7 8.95456457547e-11
/gps/hist/point 4.8 8.36140470446e-11
/gps/hist/point 4.9 7.55565886947e-11
/gps/hist/point 5.0 6.04924992536e-11
/gps/hist/point 5.1 4.45695365898e-11
/gps/hist/point 5.2 3.66451015885e-11
/gps/hist/point 5.3 3.4351438731e-11
/gps/hist/point 5.4 3.33419241485e-11
/gps/hist/point 5.5 3.22703125341e-11
/gps/hist/point 5.6 3.07316555316e-11
/gps/hist/point 5.7 2.86652789746e-11
/gps/hist/point 5.8 2.63830558887e-11
/gps/hist/point 5.9 2.40895060718e-11
/gps/hist/point 6.0 2.16037015621e-11
/gps/hist/point 6.1 1.86506540747e-11
/gps/hist/point 6.2 1.52199782978e-11
/gps/hist/point 6.3 1.17538425432e-11
/gps/hist/point 6.4 8.88722803473e-12
/gps/hist/point 6.5 6.92801071235e-12
/gps/hist/point 6.6 5.75201145419e-12
/gps/hist/point 6.7 5.07254348176e-12
/gps/hist/point 6.8 4.64737751825e-12
/gps/hist/point 6.9 4.34319134786e-12
/gps/hist/point 7.0 4.11436583158e-12
/gps/hist/point 7.1 3.94764482625e-12
/gps/hist/point 7.2 3.82553878403e-12
/gps/hist/point 7.3 3.72022975065e-12
/gps/hist/point 7.4 3.60125304628e-12
/gps/hist/point 7.5 3.44538417678e-12
/gps/hist/point 7.6 3.245724691e-12
/gps/hist/point 7.7 3.01511731215e-12
/gps/hist/point 7.8 2.77804712823e-12
/gps/hist/point 7.9 2.55478922296e-12
/gps/hist/point 8.0 2.35047047347e-12
/gps/hist/point 8.1 2.15577781947e-12
/gps/hist/point 8.2 1.95463009103e-12
/gps/hist/point 8.3 1.73265573141e-12
/gps/hist/point 8.4 1.48487895063e-12
/gps/hist/point 8.5 1.22095187081e-12
/gps/hist/point 8.6 9.63684739067e-13
/gps/hist/point 8.7 7.39337061818e-13
/gps/hist/point 8.8 5.65433233489e-13
/gps/hist/point 8.9 4.44667800922e-13
/gps/hist/point 9.0 3.6783496634e-13
/gps/hist/point 9.1 3.21344468137e-13
/gps/hist/point 9.2 2.9325093399e-13
/gps/hist/point 9.3 2.75419598522e-13
/gps/hist/point 9.4 2.63003729494e-13
/gps/hist/point 9.5 2.53179015769e-13
/gps/hist/point 9.6 2.44135579229e-13
/gps/hist/point 9.7 2.34480273011e-13
/gps/hist/point 9.8 2.22949555794e-13
/gps/hist/point 9.9 2.08370146839e-13
/gps/hist/point 10.0 1.89849215375e-13
/gps/hist/point 10.1 1.67115542785e-13
/gps/hist/point 10.2 1.40826920102e-13
/gps/hist/point 10.3 1.12625528664e-13
/gps/hist/point 10.4 8.48144762334e-14
/gps/hist/point 10.5 5.97377477338e-14
/gps/hist/point 10.6 3.91304962993e-14
/gps/hist/point 10.7 2.37274461066e-14
/gps/hist/point 10.8 1.32683352318e-14
/gps/hist/point 10.9 6.82172190068e-15
/gps/hist/point 11.0 3.21670686857e-15
/gps/hist/point 11.1 1.38839134595e-15
/gps/hist/point 11.2 5.47645552306e-16
/gps/hist/point 11.3 1.97153455187e-16
/gps/hist/point 11.4 6.47096726367e-17
/gps/hist/point 11.5 1.93461780361e-17
/gps/hist/point 11.6 5.26465610565e-18
/gps/hist/point 11.7 1.30325338749e-18
/gps/hist/point 11.8 2.93320910525e-19
/gps/hist/point 11.9 5.99980600745e-20
/gps/hist/point 12.0 1.11486971643e-20
/gps/hist/point 12.1 1.88138168356e-21
/gps/hist/point 12.2 2.8825478661e-22
/gps/hist/point 12.3 4.00880943074e-23
/gps/hist/point 12.4 5.05968331148e-24
/gps/hist/point 12.5 5.79409460735e-25
/gps/hist/point 12.6 6.01935921906e-26
/gps/hist/point 12.7 5.67227067945e-27
/gps/hist/point 12.8 4.84784227141e-28
/gps/hist/point 12.9 3.75749388107e-29
/gps/hist/point 13.0 2.64071523506e-30
/gps/hist/point 13.1 1.68267597408e-31
/gps/hist/point 13.2 9.720801971e-33
/gps/hist/point 13.3 5.09085553163e-34
/gps/hist/point 13.4 2.41693267873e-35
/gps/hist/point 13.5 1.04004396409e-36
/gps/hist/point 13.6 4.05648692874e-38
/gps/hist/point 13.7 1.43396634696e-39
/gps/hist/point 13.8 4.59409272389e-41
/gps/hist/point 13.9 1.33395941812e-42
/gps/hist/point 14.0 3.50990350898e-44
/gps/hist/point 14.1 8.36894270805e-46
/gps/hist/point 14.2 1.80823827862e-47
/gps/hist/point 14.3 3.54026344971e-49
/gps/hist/point 14.4 6.28103640861e-51
/gps/hist/point 14.5 1.0096498833e-52
/gps/hist/point 14.6 1.47053344329e-54
/gps/hist/point 14.7 1.9395203463e-56
/gps/hist/point 14.8 2.31346602182e-58

