/gps/hist/point 0.0 1.74915092525e-11
/gps/hist/point 0.1 4.6245294576e-10
/gps/hist/point 0.2 5.90665775635e-10
/gps/hist/point 0.3 6.8941689638e-10
/gps/hist/point 0.4 8.58368608467e-10
/gps/hist/point 0.5 9.73664653334e-10
/gps/hist/point 0.6 9.5668947425e-10
/gps/hist/point 0.7 8.93744959177e-10
/gps/hist/point 0.8 9.69939921383e-10
/gps/hist/point 0.9 9.41940227509e-10
/gps/hist/point 1.0 1.01453568384e-09
/gps/hist/point 1.1 1.00000843251e-09
/gps/hist/point 1.2 9.28232627081e-10
/gps/hist/point 1.3 8.4851373185e-10
/gps/hist/point 1.4 8.24598107205e-10
/gps/hist/point 1.5 8.20391286989e-10
/gps/hist/point 1.6 6.08697369045e-10
/gps/hist/point 1.7 7.09469981972e-10
/gps/hist/point 1.8 7.41743791547e-10
/gps/hist/point 1.9 7.08617405402e-10
/gps/hist/point 2.0 6.85450457943e-10
/gps/hist/point 2.1 5.59604718356e-10
/gps/hist/point 2.2 4.87147563887e-10
/gps/hist/point 2.3 5.03264867001e-10
/gps/hist/point 2.4 5.18388944882e-10
/gps/hist/point 2.5 5.17820856364e-10
/gps/hist/point 2.6 4.40776606629e-10
/gps/hist/point 2.7 3.59576308862e-10
/gps/hist/point 2.8 3.6103085077e-10
/gps/hist/point 2.9 3.36177100491e-10
/gps/hist/point 3.0 3.41062861826e-10
/gps/hist/point 3.1 3.17040696973e-10
/gps/hist/point 3.2 3.00613651209e-10
/gps/hist/point 3.3 2.74898532074e-10
/gps/hist/point 3.4 2.17545141905e-10
/gps/hist/point 3.5 1.79936408126e-10
/gps/hist/point 3.6 1.5852801401e-10
/gps/hist/point 3.7 1.50915733125e-10
/gps/hist/point 3.8 1.43920117182e-10
/gps/hist/point 3.9 1.32185834603e-10
/gps/hist/point 4.0 1.11168716655e-10
/gps/hist/point 4.1 7.7644821409e-11
/gps/hist/point 4.2 5.48228266261e-11
/gps/hist/point 4.3 4.87131010673e-11
/gps/hist/point 4.4 4.76116493898e-11
/gps/hist/point 4.5 4.71656493796e-11
/gps/hist/point 4.6 4.6501218862e-11
