#class tools::wcsv::ntuple
#title eDep and stepLength
#separator 44
#vector_separator 59
#column double sum_eDep
#column double sum_stepLength
215.069,258.404
230.21,522.439
257.87,422.908
463.505,553.073
218.628,239.2
215.137,234.686
349.16,521.12
259.979,1375.59
325.171,1893.3
241.818,1437.71
483.392,1682.29
371.451,2902
243.714,4024.29
218.535,251.727
230.178,269.292
235.895,613.675
377.586,1066.48
244.153,4052.61
225.549,240.242
181.13,295.154
210.207,232.055
213.204,232.486
338.218,867.356
283.011,1239.59
496.026,1498.96
292.346,993.461
482.14,2996.06
220.433,237.362
209.919,763.644
92.2044,264.963
216.958,233.774
227.043,298.046
402.513,3186.7
390.801,2721.51
215.694,230.054
400.862,3170.97
220.822,251.068
514.091,553.199
215.812,231.352
297.915,885.018
213.359,241.175
216.552,1338.83
216.875,231.045
610.288,1679.89
217.769,231.371
213.533,236.125
221.305,344.224
215.734,236.79
251.293,2184.53
449.902,2154.62
209.245,2062.12
363.043,2764.26
220.702,247.326
235.412,284.043
222.116,282.305
405.153,2011.94
212.155,236.313
518.847,2992.84
274.163,1690.11
219.117,229.948
234.522,3423.32
513.134,1811.26
216.578,237.122
300.978,1665.67
86.0029,1338.73
305.004,4314.61
522.589,5961.86
554.036,2018.67
448.021,1451.01
221.968,239.261
457.287,2093.5
190.405,1126.04
311.419,1224.29
677.108,3219.78
404.004,1061.41
225.634,242.257
458.714,3234.61
201.699,569.525
383.357,3074.62
308.686,1123.31
219.105,236.669
211.017,242.38
222.178,252.525
621.104,1946.8
328.061,4554.24
413.836,1092.35
220.956,237.288
217.024,235.533
347.335,2817.99
250.309,2213.13
228.74,262.374
403.421,1365.76
612.227,2056.23
362.697,2273.49
409.438,2463.22
229.034,250.969
294.974,4110.3
444.916,2195.37
367.085,1039.84
217.171,235.265
220.991,240.964
381.668,1292.68
212.418,232.031
235.881,368.957
295.909,936.247
226.573,239.678
496.861,3445.07
324.875,2991.37
394.85,1422.83
630.253,2439.68
403.864,1799.94
217.583,237.2
221.273,242.716
599.509,2506.16
335.833,360.439
247.621,2073.23
387.943,679.583
135.291,1439.42
324.092,973.077
558.323,783.672
224.254,240.633
221.85,249.35
170.695,280.319
215.554,1528.51
466.819,1637.8
229.291,701.518
224.564,275.176
223.035,235.5
224.495,237.777
518.555,1277.94
262.785,975.552
479.7,3939.83
220.054,234.956
219.682,234.931
298.746,2268.95
218.198,238.401
276.314,1941.09
350.874,1103.11
222.685,240.551
219.18,240.885
540.446,2025.62
226.329,317.363
280.435,396.927
592.276,663.362
228.851,1211.29
533.77,2503.02
213.219,241.035
422.946,1323.41
299.717,4293.3
217.293,235.13
220.614,235.625
534.284,1864.68
219.382,264.161
350.432,832.538
291.287,495.663
228.296,337.979
336.008,309.32
222.866,244.644
292.192,368.527
387.67,929.929
447.914,1352.11
366.901,1416.01
215.402,234.775
452.25,3459.63
482.724,3482.57
443.364,1436.32
450.857,1199.5
219.986,241.769
212.222,232.143
384.635,4814.01
313.598,241.015
460.969,1405.38
215.396,270.47
407.11,1116.72
244.851,398.051
260.292,212.609
477.95,2346.81
476.366,1085.34
224.59,246.677
399.843,1797.65
212.35,235.501
226.06,253.379
217.715,234.955
229.2,1038.02
47.0351,2514.37
327.033,1989.74
225.013,276.033
143.838,324.799
441.958,3926.46
214.941,231.956
218.632,235.845
307.449,2695.65
442.07,289.505
292.994,891.594
401.787,2379.36
224.173,741.837
419.535,736.809
374.737,2396.67
464.466,4932.77
219.378,230.554
271.336,1024.92
203.088,1403.17
213.397,234.719
496.235,2926.18
217.271,235.721
359.091,549.405
439.208,3141.54
384.78,2343.49
97.9494,1584.79
285.717,744.983
101.857,1975.99
287.669,441.555
218.161,248.652
685.174,3372.52
617.663,2527.42
466.581,2857.02
222.564,242.602
223.979,248.47
602.821,2761.05
217.609,244.578
217.425,278.168
412.426,1825.83
91.974,1482.89
440.458,2075.15
409.845,394.369
219.895,259.664
221.777,263.126
224.636,272.912
210.713,227.064
367.47,1554.36
209.369,231.997
222.602,241.365
220.311,304.523
506.528,2935.97
316.791,2629.15
221.415,244.503
439.5,2490.97
632.77,3258.21
425.559,1946.13
338.335,463.29
275.727,1194.48
735.868,6118.25
224.289,240.831
218.407,235.665
272.257,1167.96
244.059,518.389
224.248,238.454
216.46,231.819
216.377,247.111
112.937,1611.58
502.485,1648.87
365.459,727.409
217.714,238.387
265.799,2752.49
226.089,258.946
217.689,238.738
716.736,1262.47
211.971,232.168
397.117,2039.97
425.275,938.399
370.629,1934.57
386.02,2079.11
331.238,2300.33
218.591,241.832
241.257,2129.89
466.943,2431.61
219.407,251.695
299.878,1667.83
379.033,1752.67
203.587,3553.12
803.915,3948.53
216.781,241.215
375.601,2013.68
588.18,1695.09
460.974,1738.33
644.813,2557.03
208.352,227.836
252.763,2696.14
217.183,240.008
272.751,2533.74
450.569,3721.24
412.032,2907.39
215.448,286.976
221.008,241.219
315.773,1710.83
228.352,262.315
601.701,3573.2
303.756,1750.38
492.429,2668.4
336.261,1655.67
319.675,3000.08
435.876,1472.98
237.244,207.434
323.405,2473.21
223.522,239.853
323.452,3692.45
209.705,228.657
218.843,233.506
214.451,231.15
208.396,228.131
210.546,228.629
456.436,1245.33
118.634,319.132
564.486,4567.67
283.205,1620.94
435.131,1780.86
220.341,248.258
544.148,3367.54
228.414,1343.15
222.793,233.372
473.819,781.374
213.7,229.487
640.133,1748.6
611.072,2930.92
223.64,245.092
284.21,1115.23
220.929,236.044
378.887,2868.76
176.929,287.338
250.673,1542
220.154,241.341
884.401,6609.54
190.886,2607.59
223.137,245.01
215.258,301.403
219.463,234.415
221.008,2641.25
325.161,831.449
227.056,245.806
233.305,246.665
221.178,236.765
350.768,1387.89
613.21,3865.43
272.241,2630.48
225.749,252.289
220.839,245.129
217.482,302.675
222.633,238.55
223.922,274.7
229.619,256.706
215.757,254.076
491.705,898.677
263.946,1231.32
39.979,925.919
255.226,795.412
375.343,1453.8
373.43,1920.48
225.188,242.151
294.254,1813.16
222.044,255.214
213.837,234.354
397.446,2300.33
445.794,3816
543.573,3777.25
363.682,1111
530.043,1238.91
257.124,3804.88
229.507,245.576
613.965,1084.94
263.027,1599.13
238.884,298.154
220.168,254.319
679.413,3730.16
442.537,1964.76
540.196,3261.82
193.664,1462.24
221.779,264.616
282.454,2335.8
747.583,1923.62
216.418,234.651
398.892,2075.2
223.904,238.196
479.429,726.001
280.617,888.095
227.395,257.841
260.368,2175.84
214.032,257.983
211.877,232.336
183.266,282.611
175.883,1262.83
220.461,312.936
277.245,1704.58
479.9,2188.66
324.698,2435.04
237.809,852.026
244.049,588.773
433.463,1679.77
481.798,2604.92
221.184,248.891
868.398,1550.91
218.48,252.533
383.147,2829.71
363.821,1080.89
220.944,238.065
221.133,258.969
302.042,3615.88
588.919,1782.55
369.501,796.141
216.387,235.223
210.711,234.718
221.374,255.506
226.019,242.833
344.19,2225.03
702.357,3585.55
518.519,1631.13
267.703,2931.42
462.155,1748.78
271.088,1363.49
282.997,1086.6
223.076,246.671
551.439,1843.59
226.131,250.107
213.886,234.777
217.838,243.413
219.587,232.273
222.399,234.637
433.296,1464.58
215.763,233.489
561.454,1138.16
353.793,967.9
497.12,3917.27
430.181,3601.55
396.58,2696.5
227.743,265.65
274.425,3649.63
471.912,2977.94
671.43,2229.05
380.006,3764.48
304.63,451.467
712.726,4277.97
210.645,230.363
225.136,242.008
626.035,2839.69
259.393,1120.13
480.839,3371.47
218.269,280.683
299.965,2858.08
212.323,250.068
390.199,3334.13
631.589,2854.26
446.357,914.505
214.033,234.53
446.863,2264.88
381.12,2672.92
213.793,274.117
380.139,1874.25
350.2,2753.9
459.286,2438.37
301.75,1873.33
226.538,246.614
223.024,256.632
222.648,245.908
415.944,3645.33
214.52,231.07
329.31,714.342
516.069,2477.75
211.514,235.088
487.346,1880.12
200.795,1136.06
518.868,753.57
431.542,1555.48
521.465,1292.42
218.917,237.721
217.949,232.199
216.123,235.892
246.305,1064.42
450.886,2019.53
222.354,239.84
218.687,235.788
325.52,3571.8
588.737,1823.74
370.743,1677.45
228.146,245.697
224.375,330.979
442.548,876.004
263.615,2167.31
237.13,549.448
212.258,232.392
222.386,336.464
367.341,581.922
394.391,3384.26
478.391,2353.79
382.956,1288.86
505.731,3034.86
713.354,4102.53
293.53,759.074
549.13,3295.48
273.568,246.582
214.718,236.339
303.833,1961.67
229.275,311.473
221.588,284.866
230.633,248.635
237.842,2102.89
226.758,294.495
543.551,1980.92
217.847,230.933
290.487,1531.01
214.808,229.539
390.022,2545.51
388.548,2818.73
215.693,237.821
214.352,235.481
132.992,1568.88
209.005,252.809
618.009,5924.27
220.05,232.525
209.797,230.76
521.354,3041.89
277.911,2742.31
324.677,2195.54
212.684,270.682
224.369,245.048
215.825,248.184
233.245,389.869
416.246,2299.18
643.757,1599.15
223.624,245.233
223.803,258.892
297.913,1696.89
232.03,591.563
213.822,234.391
304.502,1199.71
522.403,2465.7
280.453,687.456
212.214,232.235
264.556,483.478
526.142,3509.35
553.223,2616.33
323.03,704.258
479.832,2293.15
275.678,677.979
374.877,2765.78
348.049,586.03
502.763,1033.99
355.153,2189.38
368.126,1199.01
212.899,272.736
253.95,1226.18
313.621,1930.97
529.504,864.361
390.199,4457.38
482.622,4543.12
509.201,1598.8
226.871,906.666
222.872,242.03
303.807,2244.84
281.337,300.381
218.722,246.632
209.292,230.482
224.306,2925.49
256.765,827.621
215.085,229.908
207.983,1134.28
219.827,245.3
454.693,1405.1
270.135,2506.86
306.531,3707.38
425.241,1104.95
251.261,925.59
513.007,1487.47
212.852,245.198
215.845,239.334
333.567,427.367
416.248,2140.15
646.639,2830.79
219.219,239.199
433.388,3528.59
341.93,2091.29
632.506,2017.11
560.585,1131.66
381.259,3652.03
209.454,247.95
149.065,350.294
368.248,2452.49
444.797,3136.62
563.553,2209.45
439.174,1028.63
213.461,235.195
219.945,244.362
798.752,7227.15
210.292,233.923
222.289,304.652
590.073,3404.06
220.351,242.721
441.799,823.748
420.517,1027.08
317.144,2859.17
216.663,286.73
387.863,499.696
216.584,234.306
223.359,262.771
516.745,2657.63
399.238,1313.89
609.861,2745.24
131.965,608.478
157.563,1916.05
522.481,1557.82
217.149,235.003
353.181,1696.75
231.393,328.23
212.99,235.784
218.65,232.963
218.825,245.425
405.906,601.269
412.389,1235.19
335.649,2790.54
611.171,2564.51
371.279,448.109
364.82,3553.4
286.204,276.059
225.524,282.09
311.998,1296.13
214.735,234.225
218.401,236.02
242.979,410.843
218.892,250.862
532.412,2012.37
460.119,2089.97
220.005,245.372
218.069,242.38
443.442,3163.38
219.502,237.877
220.621,292.932
539.762,2395.04
222.751,259.264
230.52,239.084
440.324,3644.63
226.983,248.342
210.841,230.504
220.976,575.645
216.97,235.065
502.812,2594.22
79.5943,447.601
220.778,242.081
226.632,814.987
234.24,447.362
288.566,1924.67
220.685,264.078
456.358,1924.03
247.037,2757.51
384.64,2863.26
214.084,238.323
259.472,3415.52
450.689,367.434
211.032,251.969
254.436,1429.37
225.566,245.179
248.984,254.75
505.525,4249.6
388.711,604.707
398.952,2220.39
217.753,234.904
211.103,247.245
214.814,232.975
263.306,599.024
229.716,250.487
217.344,237.276
216.871,242.29
407.751,4056.81
326.875,4379.83
301.144,2382.93
246.585,1798.52
149.099,288.826
437.265,2540.05
509.605,2330.42
225.948,258.585
654.368,1651.38
383.733,354.363
410.029,1437.58
356.983,1234.24
513.767,1287.6
498.994,778.261
415.979,2254.8
217.185,271.012
521.922,3278.18
300.342,1412.98
337.166,1163.95
221.647,240.154
515.473,1541
210.352,231.841
200.897,1409.14
282.721,2366.96
214.212,240.075
232.171,434.41
218.134,238.98
247.77,1134.55
215.842,238.083
558.943,1705.98
208.745,232.84
225.43,251.21
641.717,1298.73
380.143,2026.44
238.122,390.237
537.267,2644.95
428.089,1048.67
420.329,599.491
519.964,2720.16
595.567,1548.3
231.698,1841.73
321.081,1216.46
225.264,251.423
227.721,283.359
225.523,265.941
214.978,300.442
404.426,3053.36
380.789,2036.77
218.735,239.561
218.211,235.878
212.652,233.488
526.827,2239.75
213.886,240.42
329.023,665.197
357.132,1535.1
509.153,2304.06
512.574,3659.92
583.966,4298.13
489.49,1386.04
221.366,234.138
226.793,241.775
327.113,271.939
214.115,229.702
197.33,476.024
501.596,1207.36
219.347,229.542
209.275,228.372
534.34,4506.56
233.745,304.454
345.717,2616.39
346.189,868.399
344.037,1950.16
224.806,242.095
228.743,262.719
219.227,252.281
221.068,261.102
