/gps/hist/point 0.0 4.12703175853e-11
/gps/hist/point 0.1 6.76285903577e-10
/gps/hist/point 0.2 1.05938202261e-09
/gps/hist/point 0.3 1.05122095794e-09
/gps/hist/point 0.4 1.23007402366e-09
/gps/hist/point 0.5 1.36200029401e-09
/gps/hist/point 0.6 1.4145886178e-09
/gps/hist/point 0.7 1.42621286615e-09
/gps/hist/point 0.8 1.45439850466e-09
/gps/hist/point 0.9 1.2889425301e-09
/gps/hist/point 1.0 1.37804971907e-09
/gps/hist/point 1.1 1.43051805571e-09
/gps/hist/point 1.2 1.45494687705e-09
/gps/hist/point 1.3 1.38366445497e-09
/gps/hist/point 1.4 1.26544834374e-09
/gps/hist/point 1.5 1.28676234091e-09
/gps/hist/point 1.6 1.22370506237e-09
/gps/hist/point 1.7 1.26361508572e-09
/gps/hist/point 1.8 1.22044644634e-09
/gps/hist/point 1.9 1.18851210096e-09
/gps/hist/point 2.0 1.16912388618e-09
/gps/hist/point 2.1 1.05743406441e-09
/gps/hist/point 2.2 9.51033745205e-10
/gps/hist/point 2.3 8.58284492635e-10
/gps/hist/point 2.4 8.3805487648e-10
/gps/hist/point 2.5 7.55610838675e-10
/gps/hist/point 2.6 6.91568781819e-10
/gps/hist/point 2.7 6.47562384123e-10
/gps/hist/point 2.8 6.30016615521e-10
/gps/hist/point 2.9 5.65541487461e-10
/gps/hist/point 3.0 5.48828641531e-10
/gps/hist/point 3.1 4.72878291533e-10
/gps/hist/point 3.2 4.44170458628e-10
/gps/hist/point 3.3 4.00588446974e-10
/gps/hist/point 3.4 3.78652819343e-10
/gps/hist/point 3.5 3.51503327243e-10
/gps/hist/point 3.6 2.91067819519e-10
/gps/hist/point 3.7 2.65988324756e-10
/gps/hist/point 3.8 2.60693470948e-10
/gps/hist/point 3.9 2.50442841281e-10
/gps/hist/point 4.0 2.31326026446e-10
/gps/hist/point 4.1 2.06729512413e-10
/gps/hist/point 4.2 1.90581882604e-10
/gps/hist/point 4.3 1.63469103053e-10
/gps/hist/point 4.4 1.2852432163e-10
/gps/hist/point 4.5 1.08539985052e-10
/gps/hist/point 4.6 9.76855460088e-11
/gps/hist/point 4.7 8.97921402338e-11
/gps/hist/point 4.8 8.3846464351e-11
/gps/hist/point 4.9 7.57601116682e-11
/gps/hist/point 5.0 6.06332489044e-11
/gps/hist/point 5.1 4.46421713981e-11
/gps/hist/point 5.2 3.66848221075e-11
/gps/hist/point 5.3 3.43834535518e-11
/gps/hist/point 5.4 3.33720911545e-11
/gps/hist/point 5.5 3.22992480218e-11
/gps/hist/point 5.6 3.07599995796e-11
/gps/hist/point 5.7 2.86943336847e-11
/gps/hist/point 5.8 2.64137583609e-11
/gps/hist/point 5.9 2.41213513433e-11
/gps/hist/point 6.0 2.16345822678e-11
/gps/hist/point 6.1 1.8677327907e-11
/gps/hist/point 6.2 1.52393318179e-11
/gps/hist/point 6.3 1.17648912539e-11
/gps/hist/point 6.4 8.89191989579e-12
/gps/hist/point 6.5 6.92938103004e-12
/gps/hist/point 6.6 5.75213814279e-12
/gps/hist/point 6.7 5.07231102979e-12
/gps/hist/point 6.8 4.6470687763e-12
/gps/hist/point 6.9 4.34288172649e-12
/gps/hist/point 7.0 4.1140718416e-12
/gps/hist/point 7.1 3.9473723365e-12
/gps/hist/point 7.2 3.82529177447e-12
/gps/hist/point 7.3 3.72000580181e-12
/gps/hist/point 7.4 3.60104161555e-12
/gps/hist/point 7.5 3.44517171166e-12
/gps/hist/point 7.6 3.24550152174e-12
/gps/hist/point 7.7 3.014881919e-12
/gps/hist/point 7.8 2.77780721994e-12
/gps/hist/point 7.9 2.55455895135e-12
/gps/hist/point 8.0 2.35026373528e-12
/gps/hist/point 8.1 2.15560180382e-12
/gps/hist/point 8.2 1.95448418604e-12
/gps/hist/point 8.3 1.73253551674e-12
/gps/hist/point 8.4 1.48478041109e-12
/gps/hist/point 8.5 1.22087256709e-12
/gps/hist/point 8.6 9.63622707389e-13
/gps/hist/point 8.7 7.39289672524e-13
/gps/hist/point 8.8 5.65397109817e-13
/gps/hist/point 8.9 4.44639495774e-13
/gps/hist/point 9.0 3.67811644519e-13
/gps/hist/point 9.1 3.21324171196e-13
/gps/hist/point 9.2 2.93232471768e-13
/gps/hist/point 9.3 2.75402302806e-13
/gps/hist/point 9.4 2.6298724145e-13
/gps/hist/point 9.5 2.53163155585e-13
/gps/hist/point 9.6 2.44120281662e-13
/gps/hist/point 9.7 2.34465562294e-13
/gps/hist/point 9.8 2.22935539509e-13
/gps/hist/point 9.9 2.08357012215e-13
/gps/hist/point 10.0 1.89837212641e-13
/gps/hist/point 10.1 1.67104945452e-13
/gps/hist/point 10.2 1.40817964239e-13
/gps/hist/point 10.3 1.1261834769e-13
/gps/hist/point 10.4 8.48090561908e-14
/gps/hist/point 10.5 5.97339227603e-14
/gps/hist/point 10.6 3.91279866478e-14
/gps/hist/point 10.7 2.37259222112e-14
/gps/hist/point 10.8 1.32674820703e-14
/gps/hist/point 10.9 6.82128282436e-15
/gps/hist/point 11.0 3.21649965273e-15
/gps/hist/point 11.1 1.38830184354e-15
/gps/hist/point 11.2 5.47610226727e-16
/gps/hist/point 11.3 1.97140731169e-16
/gps/hist/point 11.4 6.47054944403e-17
/gps/hist/point 11.5 1.93449283837e-17
/gps/hist/point 11.6 5.26431591905e-18
/gps/hist/point 11.7 1.30316914885e-18
/gps/hist/point 11.8 2.93301945844e-19
/gps/hist/point 11.9 5.99941799393e-20
/gps/hist/point 12.0 1.11479760074e-20
/gps/hist/point 12.1 1.88125996158e-21
/gps/hist/point 12.2 2.88236133694e-22
/gps/hist/point 12.3 4.00854997908e-23
/gps/hist/point 12.4 5.05935579821e-24
/gps/hist/point 12.5 5.79371950475e-25
/gps/hist/point 12.6 6.01896948467e-26
/gps/hist/point 12.7 5.67190337601e-27
/gps/hist/point 12.8 4.84752832016e-28
/gps/hist/point 12.9 3.75725051826e-29
/gps/hist/point 13.0 2.64054418763e-30
/gps/hist/point 13.1 1.68256697277e-31
/gps/hist/point 13.2 9.72017222274e-33
/gps/hist/point 13.3 5.09052570401e-34
/gps/hist/point 13.4 2.41677607933e-35
/gps/hist/point 13.5 1.03997657268e-36
/gps/hist/point 13.6 4.05622406628e-38
/gps/hist/point 13.7 1.43387342006e-39
/gps/hist/point 13.8 4.59379499239e-41
/gps/hist/point 13.9 1.33387296337e-42
/gps/hist/point 14.0 3.50967601948e-44
/gps/hist/point 14.1 8.36840026323e-46
/gps/hist/point 14.2 1.80812107032e-47
/gps/hist/point 14.3 3.54003396432e-49
/gps/hist/point 14.4 6.28062924721e-51
/gps/hist/point 14.5 1.00958443158e-52
/gps/hist/point 14.6 1.47043811113e-54
/gps/hist/point 14.7 1.93939460537e-56
/gps/hist/point 14.8 2.31331601729e-58

